3/14/2016 	1   13   26   36   43   45          
3/10/2016 	15   22   34   40   43   44          
3/7/2016 	5   9   16   18   28   37          
3/3/2016 	4   8   9   15   30   36          
2/29/2016 	4   5   7   30   37   45          
2/25/2016 	6   16   23   34   42   43          
2/22/2016 	6   9   15   33   36   47          
2/18/2016 	8   12   18   19   25   45          
2/15/2016 	1   9   13   17   21   43          
2/11/2016 	2   24   41   43   47   49          
2/8/2016 	2   16   29   30   37   40          
2/4/2016 	2   4   15   21   22   30          
2/1/2016 	5   6   23   31   32   34          
1/28/2016 	2   9   13   19   26   44          
1/25/2016 	12   14   26   36   37   40          
1/21/2016 	8   23   24   31   33   42          
1/18/2016 	9   11   12   15   24   49          
1/14/2016 	5   14   23   30   42   45          
1/11/2016 	16   29   32   43   44   45          
1/7/2016 	5   14   36   44   45   48          
1/4/2016 	6   12   17   33   43   47      
12/31/2017 	3   12   22   28   38   45          
12/30/2017 	7   25   26   28   32   44          
12/29/2017 	5   16   25   34   35   41          
12/28/2017 	7   13   25   28   29   47          
12/27/2017 	6   17   31   38   41   49          
12/26/2017 	7   9   21   31   32   49          
12/25/2017 	9   12   23   38   41   46          
12/24/2017 	1   2   3   8   23   26          
12/23/2017 	1   22   30   41   44   47          
12/22/2017 	6   17   27   31   45   47          
12/21/2017 	6   15   19   27   30   33          
12/20/2017 	4   13   18   19   27   34          
12/19/2017 	2   20   27   39   41   47          
12/18/2017 	10   19   22   28   35   38          
12/17/2017 	4   6   10   33   37   40          
12/16/2017 	13   15   17   19   22   38          
12/15/2017 	2   5   10   13   18   46          
12/14/2017 	5   10   11   28   37   48          
12/13/2017 	14   20   23   35   37   42          
12/12/2017 	2   6   13   16   21   27          
12/11/2017 	7   16   25   27   37   41          
12/10/2017 	11   22   27   28   35   44          
12/9/2017 	5   8   18   25   26   27          
12/8/2017 	6   19   26   27   34   36          
12/7/2017 	4   10   17   29   34   40          
12/6/2017 	8   32   33   37   40   49          
12/5/2017 	1   5   20   38   46   48          
12/4/2017 	16   23   34   41   46   47          
12/3/2017 	9   19   21   39   47   49          
12/2/2017 	2   22   23   28   31   33          
12/1/2017 	3   4   8   13   31   45          
11/30/2017 	1   3   6   11   22   49          
11/29/2017 	13   14   16   17   34   43          
11/28/2017 	9   10   34   39   42   49          
11/27/2017 	3   11   14   30   38   49          
11/26/2017 	5   13   22   29   36   45          
11/25/2017 	1   2   21   22   32   38          
11/24/2017 	2   18   20   21   33   37          
11/23/2017 	1   3   19   22   29   45          
11/22/2017 	10   20   35   41   44   49          
11/21/2017 	7   14   20   30   40   49          
11/20/2017 	4   10   12   18   45   49          
11/19/2017 	5   6   8   27   29   36          
11/18/2017 	5   10   13   15   18   25          
11/17/2017 	7   8   11   16   23   32          
11/16/2017 	3   14   27   36   42   49          
11/15/2017 	6   23   25   37   39   42          
11/14/2017 	15   17   33   39   46   47          
11/13/2017 	5   17   23   34   39   44          
11/12/2017 	2   6   19   22   44   45          
11/11/2017 	7   19   35   40   43   44          
11/10/2017 	22   25   36   44   46   49          
11/9/2017 	12   14   20   21   27   47          
11/8/2017 	2   6   16   27   29   44          
11/7/2017 	1   17   24   43   44   47          
11/6/2017 	4   32   36   39   42   49          
11/5/2017 	2   10   17   21   35   45          
11/4/2017 	5   6   11   15   31   34          
11/3/2017 	1   5   36   37   38   44          
11/2/2017 	11   15   27   43   47   48          
11/1/2017 	7   11   16   18   33   37          
10/31/2017 	7   14   30   40   43   45          
10/30/2017 	11   28   36   38   39   41          
10/29/2017 	12   22   24   25   39   49          
10/28/2017 	2   7   12   19   44   49          
10/27/2017 	3   4   14   17   27   29          
10/26/2017 	5   6   9   13   36   42          
10/25/2017 	6   16   37   39   40   44          
10/24/2017 	6   8   9   11   38   47          
10/23/2017 	13   16   23   24   25   37          
10/22/2017 	12   16   31   32   35   36          
10/21/2017 	11   15   19   25   33   42          
10/20/2017 	14   18   20   33   34   41          
10/19/2017 	4   20   33   37   43   47          
10/18/2017 	7   8   12   21   25   40          
10/17/2017 	2   3   9   24   37   44          
10/16/2017 	16   19   25   27   29   43          
10/15/2017 	10   16   20   27   40   48          
10/14/2017 	1   12   15   24   35   49          
10/13/2017 	11   12   14   29   40   45          
10/12/2017 	4   14   16   41   45   46          
10/11/2017 	6   8   11   25   33   47          
10/10/2017 	4   6   7   17   42   48          
10/9/2017 	7   15   22   44   45   46          
10/8/2017 	5   19   24   31   42   47          
10/7/2017 	5   13   17   18   26   43          
10/6/2017 	9   19   22   30   32   42          
10/5/2017 	5   10   28   30   40   47          
10/4/2017 	13   17   19   25   33   49          
10/3/2017 	4   5   8   23   27   40          
10/2/2017 	1   29   34   39   41   45          
10/1/2017 	13   17   23   28   31   42          
9/30/2017 	6   20   25   38   39   44          
9/29/2017 	10   20   21   29   41   43          
9/28/2017 	3   19   22   33   45   48          
9/27/2017 	7   16   17   30   34   36          
9/26/2017 	4   16   27   30   32   44          
9/25/2017 	3   15   23   32   35   44          
9/24/2017 	9   13   30   31   37   46          
9/23/2017 	4   14   21   32   40   44          
9/22/2017 	13   15   16   21   30   39          
9/21/2017 	7   11   23   27   34   38          
9/20/2017 	5   24   25   27   32   36          
9/19/2017 	7   17   25   26   33   44          
9/18/2017 	2   14   24   27   29   36          
9/17/2017 	2   22   25   26   39   43          
9/16/2017 	11   12   16   21   28   39          
9/15/2017 	1   12   14   24   35   44          
9/14/2017 	32   33   41   42   44   49          
9/13/2017 	2   11   12   31   38   45          
9/12/2017 	11   20   21   22   30   38          
9/11/2017 	1   2   4   34   38   48          
9/10/2017 	6   9   16   39   42   47          
9/9/2017 	5   9   15   16   34   42          
9/8/2017 	4   13   15   18   27   44          
9/7/2017 	14   19   21   32   43   44          
9/6/2017 	3   19   30   41   42   49          
9/5/2017 	2   4   15   41   43   47          
9/4/2017 	16   24   26   27   42   46          
9/3/2017 	10   15   16   29   37   43          
9/2/2017 	6   9   15   22   29   47          
9/1/2017 	15   17   20   25   38   43          
8/31/2017 	3   9   10   26   31   36          
8/30/2017 	6   14   28   32   37   39          
8/29/2017 	16   27   37   39   40   45          
8/28/2017 	1   13   14   26   30   31          
8/24/2017 	5   14   24   29   35   40          
8/21/2017 	3   8   20   36   37   49          
8/17/2017 	1   12   35   45   47   49          
8/14/2017 	24   31   33   34   35   38          
8/10/2017 	7   9   13   37   45   46          
8/7/2017 	13   19   26   32   41   47          
8/3/2017 	7   14   16   21   37   45          
7/31/2017 	2   7   15   16   23   39          
7/27/2017 	8   15   23   38   41   43          
7/24/2017 	13   14   25   30   33   49          
7/20/2017 	15   17   18   27   39   40          
7/17/2017 	1   24   31   33   39   45          
7/13/2017 	18   20   28   30   38   42          
7/10/2017 	3   12   18   20   22   32          
7/6/2017 	5   8   13   21   38   39          
7/3/2017 	13   27   33   37   45   46          
6/29/2017 	5   21   25   26   39   40          
6/26/2017 	12   27   29   44   45   47          
6/22/2017 	5   14   18   23   43   44          
6/19/2017 	2   9   17   22   35   45          
6/15/2017 	1   11   17   20   24   28          
6/12/2017 	16   31   32   38   42   45          
6/8/2017 	17   20   30   33   42   47          
6/5/2017 	3   4   15   25   36   38          
6/1/2017 	16   17   18   25   32   33          
5/29/2017 	4   14   15   28   32   42          
5/25/2017 	10   11   12   17   26   43          
5/22/2017 	12   18   25   39   43   44          
5/18/2017 	12   13   26   27   28   46          
5/15/2017 	2   4   5   21   23   30          
5/11/2017 	10   14   25   29   30   46          
5/8/2017 	8   11   16   36   38   44          
5/4/2017 	6   10   18   21   22   25          
5/1/2017 	1   7   18   19   21   30          
4/27/2017 	2   7   14   17   28   46          
4/24/2017 	5   10   11   35   37   40          
4/20/2017 	14   31   34   35   37   44          
4/17/2017 	10   16   21   28   41   44          
4/13/2017 	20   23   24   28   32   41          
4/10/2017 	15   18   25   27   43   49          
4/6/2017 	2   9   11   19   32   39          
4/3/2017 	8   11   12   25   29   48          
3/30/2017 	15   16   21   30   31   34          
3/27/2017 	6   11   17   18   46   49          
3/23/2017 	15   18   37   40   45   49          
3/20/2017 	17   19   21   25   37   41          
3/16/2017 	6   10   20   28   29   33          
3/13/2017 	5   17   20   21   44   45          
3/9/2017 	2   7   9   12   14   33          
3/6/2017 	7   22   23   27   47   49          
3/2/2017 	3   6   12   15   31   44          
2/27/2017 	11   29   31   37   41   43          
2/23/2017 	20   25   32   37   39   40          
2/20/2017 	8   9   10   23   29   41          
2/16/2017 	2   3   20   31   34   37          
2/13/2017 	1   4   5   6   31   41          
2/9/2017 	3   4   16   23   31   48          
2/6/2017 	3   6   11   23   40   43          
2/2/2017 	5   11   14   24   26   31          
1/30/2017 	18   31   34   35   40   46          
1/26/2017 	6   10   25   44   46   47          
1/23/2017 	1   8   13   33   41   47          
1/19/2017 	1   5   16   18   21   38          
1/16/2017 	5   10   26   30   38   48          
1/12/2017 	4   11   24   34   36   42          
1/9/2017 	1   3   11   18   27   35          
1/5/2017 	16   21   28   34   36   47          
1/2/2017 	2   7   14   15   32   36      
12/31/2018 	2   5   12   15   17   22          
12/30/2018 	6   14   31   40   42   48          
12/29/2018 	2   17   26   29   46   48          
12/28/2018 	5   9   10   27   33   37          
12/27/2018 	1   6   16   19   35   42          
12/26/2018 	2   9   22   33   47   49          
12/25/2018 	6   14   16   24   44   46          
12/24/2018 	4   17   18   29   33   38          
12/23/2018 	3   5   15   32   35   47          
12/22/2018 	1   2   20   24   26   35          
12/21/2018 	4   13   19   25   28   33          
12/20/2018 	2   7   10   24   41   43          
12/19/2018 	16   35   37   42   45   46          
12/18/2018 	6   29   32   35   40   43          
12/17/2018 	20   22   23   26   30   31          
12/16/2018 	10   13   19   22   23   41          
12/15/2018 	6   19   38   45   47   49          
12/14/2018 	5   8   9   15   21   26          
12/13/2018 	11   23   38   42   44   46          
12/12/2018 	3   8   13   21   34   43          
12/11/2018 	36   38   39   42   44   47          
12/10/2018 	21   27   30   31   36   47          
12/9/2018 	15   21   25   26   28   39          
12/8/2018 	16   22   32   34   42   44          
12/7/2018 	2   12   19   40   41   42          
12/6/2018 	5   15   17   26   40   48          
12/5/2018 	16   17   20   33   43   45          
12/4/2018 	31   38   39   42   46   49          
12/3/2018 	1   9   10   29   30   42          
12/2/2018 	14   18   22   33   35   46          
12/1/2018 	2   5   18   20   27   47          
11/30/2018 	1   4   15   21   23   37          
11/29/2018 	8   10   12   19   40   41          
11/28/2018 	4   11   13   20   28   42          
11/27/2018 	9   14   15   20   37   38          
11/26/2018 	1   10   18   27   36   47          
11/25/2018 	4   13   25   30   31   41          
11/24/2018 	15   29   32   33   43   47          
11/23/2018 	4   7   11   21   22   31          
11/22/2018 	8   16   23   31   37   45          
11/21/2018 	7   8   17   20   44   45          
11/20/2018 	5   18   19   28   32   37          
11/19/2018 	2   9   10   22   27   47          
11/18/2018 	3   5   7   25   26   44          
11/17/2018 	4   17   18   27   38   49          
11/16/2018 	3   17   18   37   41   42          
11/15/2018 	8   21   22   34   37   43          
11/14/2018 	3   8   13   16   48   49          
11/13/2018 	9   19   24   27   32   35          
11/12/2018 	3   11   17   21   24   44          
11/11/2018 	2   6   10   33   44   49          
11/10/2018 	1   18   20   37   40   45          
11/9/2018 	10   14   20   22   23   29          
11/8/2018 	12   17   29   41   48   49          
11/7/2018 	16   17   20   27   40   42          
11/6/2018 	10   26   29   34   35   42          
11/5/2018 	7   9   25   33   34   46          
11/4/2018 	18   22   35   36   41   48          
11/3/2018 	17   24   25   32   40   44          
11/2/2018 	7   16   31   33   43   45          
11/1/2018 	8   23   26   28   29   36          
10/31/2018 	16   17   23   24   36   45          
10/30/2018 	2   5   17   24   27   36          
10/29/2018 	8   10   18   19   36   47          
10/28/2018 	11   20   27   28   46   47          
10/27/2018 	16   19   34   38   40   41          
10/26/2018 	1   6   15   18   26   34          
10/25/2018 	9   10   14   17   30   31          
10/24/2018 	12   18   26   30   41   46          
10/23/2018 	6   10   20   23   25   39          
10/22/2018 	20   23   27   29   35   40          
10/21/2018 	8   11   24   32   45   47          
10/20/2018 	1   3   11   20   37   45          
10/19/2018 	16   26   29   30   48   49          
10/18/2018 	5   7   15   16   24   30          
10/17/2018 	21   30   31   34   43   48          
10/16/2018 	3   18   22   25   34   40          
10/15/2018 	6   9   21   22   25   39          
10/14/2018 	4   13   25   30   31   47          
10/13/2018 	8   23   26   27   29   41          
10/12/2018 	2   8   11   12   38   42          
10/11/2018 	13   27   33   41   45   49          
10/10/2018 	1   4   5   6   26   34          
10/9/2018 	1   12   13   38   43   46          
10/8/2018 	8   16   37   38   45   49          
10/7/2018 	1   16   20   25   29   47          
10/6/2018 	12   13   20   22   40   48          
10/5/2018 	29   33   42   44   45   47          
10/4/2018 	3   16   17   31   40   41          
10/3/2018 	8   25   29   34   35   41          
10/2/2018 	2   22   23   33   36   37          
10/1/2018 	10   11   18   27   44   47          
9/30/2018 	1   16   18   25   31   44          
9/29/2018 	21   24   34   39   41   47          
9/28/2018 	7   11   20   27   43   44          
9/27/2018 	12   28   33   34   48   49          
9/26/2018 	10   20   22   24   31   43          
9/25/2018 	4   15   33   37   39   47          
9/24/2018 	8   10   22   28   38   46          
9/23/2018 	4   18   23   38   39   47          
9/22/2018 	3   4   21   28   31   35          
9/21/2018 	6   8   11   25   27   37          
9/20/2018 	4   6   20   25   41   44          
9/19/2018 	9   15   16   29   34   38          
9/18/2018 	11   20   28   31   33   47          
9/17/2018 	2   6   27   28   36   46          
9/16/2018 	10   25   29   33   35   48          
9/15/2018 	7   10   20   30   32   34          
9/14/2018 	7   12   20   31   38   48          
9/13/2018 	13   16   29   32   42   46          
9/12/2018 	1   4   13   26   41   46          
9/11/2018 	1   7   10   17   19   49          
9/10/2018 	14   21   36   46   48   49          
9/9/2018 	2   18   21   31   33   44          
9/8/2018 	6   10   17   18   19   47          
9/7/2018 	2   15   16   29   45   47          
9/6/2018 	25   36   37   39   48   49          
9/5/2018 	3   13   14   25   27   38          
9/4/2018 	3   15   17   18   32   44          
9/3/2018 	3   8   27   32   35   45          
9/2/2018 	17   22   23   41   42   43          
9/1/2018 	2   14   25   33   45   46          
8/31/2018 	1   10   25   30   44   48          
8/30/2018 	8   16   43   47   48   49          
8/29/2018 	7   33   43   45   47   48          
8/28/2018 	11   19   20   38   43   49          
8/27/2018 	7   20   21   23   30   40          
8/26/2018 	17   35   38   41   43   47          
8/25/2018 	4   7   27   32   42   49          
8/24/2018 	1   2   16   32   37   38          
8/23/2018 	5   7   8   12   27   48          
8/22/2018 	1   8   20   41   43   45          
8/21/2018 	14   17   20   21   30   36          
8/20/2018 	5   9   27   28   37   38          
8/19/2018 	9   11   14   18   21   31          
8/18/2018 	10   13   24   34   39   47          
8/17/2018 	5   12   33   41   43   46          
8/16/2018 	7   13   15   30   43   45          
8/15/2018 	4   8   9   13   23   43          
8/14/2018 	11   20   26   40   41   44          
8/13/2018 	7   10   27   37   44   48          
8/12/2018 	3   5   12   14   22   33          
8/11/2018 	11   12   16   26   35   42          
8/10/2018 	1   6   10   14   16   31          
8/9/2018 	6   9   17   22   23   45          
8/8/2018 	4   16   25   26   36   39          
8/7/2018 	1   11   16   24   35   49          
8/6/2018 	5   8   17   20   40   48          
8/5/2018 	2   3   23   25   35   36          
8/4/2018 	4   9   25   27   28   35          
8/3/2018 	2   3   18   29   32   38          
8/2/2018 	6   15   23   29   42   46          
8/1/2018 	2   8   19   23   32   36          
7/31/2018 	7   10   15   23   40   42          
7/30/2018 	2   7   18   31   32   41          
7/29/2018 	2   12   25   28   29   36          
7/28/2018 	10   13   21   26   27   36          
7/27/2018 	13   18   19   23   27   30          
7/26/2018 	14   19   20   22   30   40          
7/25/2018 	5   21   28   34   39   47          
7/24/2018 	1   4   32   37   38   41          
7/23/2018 	15   25   32   42   46   48          
7/22/2018 	2   20   26   32   44   46          
7/21/2018 	1   27   32   34   40   49          
7/20/2018 	2   24   25   30   43   46          
7/19/2018 	10   14   21   28   31   38          
7/18/2018 	3   19   30   31   38   42          
7/17/2018 	8   13   16   30   35   49          
7/16/2018 	12   24   25   26   37   41          
7/15/2018 	10   21   27   35   42   45          
7/14/2018 	4   9   13   24   36   39          
7/13/2018 	7   9   12   17   40   42          
7/12/2018 	2   13   16   30   36   39          
7/11/2018 	1   16   18   20   21   49          
7/10/2018 	1   5   9   15   17   35          
7/9/2018 	2   12   17   20   34   38          
7/8/2018 	10   15   30   31   36   43          
7/7/2018 	6   12   14   18   41   47          
7/6/2018 	1   3   10   21   29   33          
7/5/2018 	20   31   34   41   46   47          
7/4/2018 	1   14   19   24   42   43          
7/3/2018 	24   26   32   34   38   46          
7/2/2018 	4   6   19   23   24   26          
7/1/2018 	9   10   20   33   36   41          
6/30/2018 	7   13   24   38   39   41          
6/29/2018 	9   21   24   29   33   35          
6/28/2018 	3   8   24   25   38   47          
6/27/2018 	3   6   31   32   37   49          
6/26/2018 	4   7   17   24   39   41          
6/25/2018 	23   25   39   40   46   49          
6/24/2018 	11   22   23   36   46   47          
6/23/2018 	11   18   20   23   37   46          
6/22/2018 	1   7   15   29   44   47          
6/21/2018 	16   24   35   40   43   46          
6/20/2018 	4   14   15   29   34   35          
6/19/2018 	6   24   27   32   46   47          
6/18/2018 	1   3   14   26   27   32          
6/17/2018 	3   8   14   17   33   44          
6/16/2018 	8   9   12   14   23   46          
6/15/2018 	5   18   27   28   48   49          
6/14/2018 	8   14   16   19   41   48          
6/13/2018 	6   13   16   27   34   48          
6/12/2018 	24   31   32   34   48   49          
6/11/2018 	1   5   16   35   37   41          
6/10/2018 	2   22   23   38   44   47          
6/9/2018 	3   5   11   25   26   28          
6/8/2018 	1   8   10   32   34   38          
6/7/2018 	2   3   8   18   37   45          
6/6/2018 	6   12   24   27   35   36          
6/5/2018 	20   25   35   44   45   49          
6/4/2018 	1   4   11   27   38   40          
6/3/2018 	1   24   26   30   38   41          
6/2/2018 	8   16   19   27   40   44          
6/1/2018 	17   20   32   34   42   46          
5/31/2018 	6   17   36   40   43   47          
5/30/2018 	14   24   25   44   47   48          
5/29/2018 	8   9   13   20   30   33          
5/28/2018 	10   18   28   29   37   39          
5/27/2018 	6   18   19   31   46   48          
5/26/2018 	1   11   12   34   36   47          
5/25/2018 	5   9   15   16   20   43          
5/24/2018 	13   19   25   26   33   37          
5/23/2018 	1   15   40   44   45   49          
5/22/2018 	3   6   21   25   38   49          
5/21/2018 	4   6   12   14   25   38          
5/20/2018 	2   9   13   14   15   34          
5/19/2018 	2   11   27   38   40   47          
5/18/2018 	10   37   40   41   43   48          
5/17/2018 	1   14   21   34   40   47          
5/16/2018 	2   5   7   27   41   42          
5/15/2018 	3   4   6   7   9   29          
5/14/2018 	4   9   16   17   28   42          
5/13/2018 	7   12   13   15   42   46          
5/12/2018 	1   23   31   35   40   49          
5/11/2018 	1   24   43   45   46   48          
5/10/2018 	2   4   9   10   18   47          
5/9/2018 	12   14   19   30   42   47          
5/8/2018 	10   22   28   33   37   49          
5/7/2018 	6   13   21   27   34   45          
5/6/2018 	10   17   22   34   39   45          
5/5/2018 	4   6   11   24   29   34          
5/4/2018 	5   11   13   31   39   43          
5/3/2018 	9   17   23   28   32   39          
5/2/2018 	1   3   17   23   32   44          
5/1/2018 	7   9   26   31   35   40          
4/30/2018 	15   31   35   37   43   44          
4/29/2018 	2   4   13   29   31   39          
4/28/2018 	10   17   30   32   39   49          
4/27/2018 	8   10   18   26   33   38          
4/26/2018 	8   25   26   27   40   43          
4/25/2018 	4   12   22   34   35   44          
4/24/2018 	6   10   14   35   45   47          
4/23/2018 	4   11   15   21   26   44          
4/22/2018 	8   16   25   26   37   41          
4/21/2018 	2   24   31   32   40   49          
4/20/2018 	20   30   33   40   43   45          
4/19/2018 	2   7   11   29   37   39          
4/18/2018 	6   13   16   20   28   42          
4/17/2018 	6   7   19   20   32   40          
4/16/2018 	5   18   24   37   44   46          
4/15/2018 	3   5   7   25   40   42          
4/14/2018 	9   14   39   40   42   44          
4/13/2018 	1   17   37   40   41   44          
4/12/2018 	23   31   40   46   47   49          
4/11/2018 	4   7   13   14   16   41          
4/10/2018 	6   14   18   30   36   38          
4/9/2018 	2   3   9   16   22   26          
4/8/2018 	9   13   18   24   30   41          
4/7/2018 	7   21   26   31   33   44          
4/6/2018 	17   27   33   37   45   46          
4/5/2018 	4   11   19   21   26   43          
4/4/2018 	15   17   41   47   48   49          
4/3/2018 	8   9   14   35   37   47          
4/2/2018 	6   7   40   41   47   48          
4/1/2018 	9   18   24   25   36   38          
3/31/2018 	1   2   10   39   43   44          
3/30/2018 	4   11   29   30   39   43          
3/29/2018 	6   7   25   30   37   48          
3/28/2018 	11   22   29   38   42   45          
3/27/2018 	10   18   19   28   42   48          
3/26/2018 	13   16   33   34   36   37          
3/25/2018 	5   6   27   36   37   42          
3/24/2018 	8   15   17   31   32   39          
3/23/2018 	4   14   26   28   41   42          
3/22/2018 	7   10   12   26   29   41          
3/21/2018 	13   17   18   39   40   42          
3/20/2018 	2   7   14   17   20   32          
3/19/2018 	5   16   22   27   34   35          
3/18/2018 	3   5   13   21   23   36          
3/17/2018 	10   27   39   40   42   44          
3/16/2018 	10   23   24   25   27   36          
3/15/2018 	12   14   22   36   45   46          
3/14/2018 	8   11   17   21   40   43          
3/13/2018 	3   9   21   24   41   43          
3/12/2018 	10   12   29   32   36   37          
3/11/2018 	12   22   24   32   35   49          
3/10/2018 	4   5   22   31   37   43          
3/9/2018 	4   17   23   28   31   34          
3/8/2018 	4   8   17   22   33   47          
3/7/2018 	9   10   21   27   39   47          
3/6/2018 	7   14   20   23   35   43          
3/5/2018 	3   9   10   14   15   48          
3/4/2018 	2   6   8   19   29   43          
3/3/2018 	7   15   26   29   37   44          
3/2/2018 	13   21   24   36   46   47          
3/1/2018 	2   15   21   31   33   43          
2/28/2018 	8   26   31   35   40   42          
2/27/2018 	1   4   16   32   38   48          
2/26/2018 	13   23   26   34   37   47          
2/25/2018 	6   9   11   22   32   41          
2/24/2018 	3   15   21   30   37   38          
2/23/2018 	6   16   17   18   39   49          
2/22/2018 	6   11   26   31   36   48          
2/21/2018 	2   12   29   35   36   48          
2/20/2018 	1   6   8   24   27   41          
2/19/2018 	4   16   37   38   46   47          
2/18/2018 	2   11   14   38   39   40          
2/17/2018 	3   7   20   27   37   40          
2/16/2018 	4   20   21   38   40   48          
2/15/2018 	4   18   23   32   37   48          
2/14/2018 	4   10   20   29   31   42          
2/13/2018 	4   12   17   30   35   48          
2/12/2018 	2   18   20   36   39   48          
2/11/2018 	14   27   28   40   44   48          
2/10/2018 	8   11   20   23   37   42          
2/9/2018 	4   5   26   28   32   40          
2/8/2018 	1   2   7   15   18   20          
2/7/2018 	17   23   28   38   41   45          
2/6/2018 	2   5   7   11   36   43          
2/5/2018 	19   26   31   38   42   46          
2/4/2018 	2   6   17   43   44   48          
2/3/2018 	11   21   31   37   40   45          
2/2/2018 	5   10   15   21   36   42          
2/1/2018 	4   5   24   36   39   45          
1/31/2018 	13   16   18   35   46   49          
1/30/2018 	1   22   26   27   28   46          
1/29/2018 	15   17   19   28   37   45          
1/28/2018 	14   28   33   42   43   45          
1/27/2018 	12   14   18   19   36   40          
1/26/2018 	7   8   11   37   45   48          
1/25/2018 	3   26   29   38   47   49          
1/24/2018 	17   20   23   32   39   47          
1/23/2018 	6   34   37   38   44   46          
1/22/2018 	3   5   8   11   22   38          
1/21/2018 	14   19   22   27   30   35          
1/20/2018 	15   28   39   42   44   45          
1/19/2018 	8   13   17   37   45   46          
1/18/2018 	2   7   12   29   30   31          
1/17/2018 	2   17   18   20   29   48          
1/16/2018 	5   11   21   34   45   49          
1/15/2018 	12   17   27   30   37   46          
1/14/2018 	15   22   23   27   41   47          
1/13/2018 	2   9   32   37   41   42          
1/12/2018 	4   7   12   14   42   43          
1/11/2018 	3   11   20   29   39   49          
1/10/2018 	1   8   18   35   42   46          
1/9/2018 	9   11   17   18   27   44          
1/8/2018 	3   21   26   33   38   40          
1/7/2018 	1   12   24   39   45   49          
1/6/2018 	3   11   14   24   25   31          
1/5/2018 	12   13   17   18   36   43          
1/4/2018 	7   18   20   40   42   46          
1/3/2018 	2   6   20   28   37   43          
1/2/2018 	8   18   21   24   34   40          
1/1/2018 	10   19   26   32   39   48     
7/19/2019 	25   32   34   36   47   48          
7/18/2019 	6   7   11   22   24   26          
7/17/2019 	6   7   9   10   20   40          
7/16/2019 	2   4   13   14   17   36          
7/15/2019 	8   21   33   36   40   43          
7/14/2019 	9   13   36   41   42   43          
7/13/2019 	5   14   17   20   33   38          
7/12/2019 	7   10   12   27   31   33          
7/11/2019 	22   24   33   36   45   49          
7/10/2019 	1   8   18   29   37   47          
7/9/2019 	6   9   14   27   38   40          
7/8/2019 	1   7   12   15   22   46          
7/7/2019 	25   30   33   36   39   47          
7/6/2019 	2   7   26   33   34   35          
7/5/2019 	1   10   14   41   48   49          
7/4/2019 	10   12   17   34   40   45          
7/3/2019 	16   18   24   27   28   33          
7/2/2019 	5   7   16   19   34   44          
7/1/2019 	2   3   12   13   25   40          
6/30/2019 	3   11   14   26   32   42          
6/29/2019 	5   28   37   38   39   47          
6/28/2019 	9   22   30   31   36   45          
6/27/2019 	5   15   17   19   34   46          
6/26/2019 	9   12   33   42   44   48          
6/25/2019 	2   3   10   14   26   33          
6/24/2019 	1   13   20   38   44   47          
6/23/2019 	2   12   25   33   34   47          
6/22/2019 	13   26   32   37   42   45          
6/21/2019 	14   28   32   34   43   46          
6/20/2019 	18   20   27   28   46   48          
6/19/2019 	1   2   21   27   33   37          
6/18/2019 	8   15   16   39   40   48          
6/17/2019 	4   12   36   39   40   49          
6/16/2019 	16   17   18   24   35   45          
6/15/2019 	1   16   19   35   36   45          
6/14/2019 	2   11   12   21   39   47          
6/13/2019 	13   25   28   31   40   46          
6/12/2019 	5   10   14   22   27   33          
6/11/2019 	12   16   25   29   35   48          
6/10/2019 	1   4   20   26   39   49          
6/9/2019 	27   32   35   40   41   42          
6/8/2019 	3   7   33   39   45   47          
6/7/2019 	13   22   38   39   45   48          
6/6/2019 	8   9   20   23   35   45          
6/5/2019 	1   2   23   31   34   38          
6/4/2019 	2   3   21   38   41   47          
6/3/2019 	13   20   21   31   32   48          
6/2/2019 	4   5   7   12   18   29          
6/1/2019 	3   12   14   19   23   46          
5/31/2019 	1   17   26   44   46   48          
5/30/2019 	5   19   21   33   34   47          
5/29/2019 	8   13   32   38   40   42          
5/28/2019 	4   11   35   37   42   47          
5/27/2019 	7   11   12   29   42   45          
5/26/2019 	4   8   11   12   34   46          
5/25/2019 	12   33   39   44   47   48          
5/24/2019 	11   19   21   27   29   46          
5/23/2019 	17   22   32   38   45   47          
5/22/2019 	9   18   21   32   46   48          
5/21/2019 	9   12   22   24   39   43          
5/20/2019 	6   12   25   26   28   34          
5/19/2019 	18   22   29   30   38   43          
5/18/2019 	4   5   14   15   25   48          
5/17/2019 	6   18   34   41   46   47          
5/16/2019 	5   12   16   21   25   45          
5/15/2019 	2   9   13   31   38   39          
5/14/2019 	10   11   13   27   32   37          
5/13/2019 	3   6   30   33   39   44          
5/12/2019 	9   31   33   37   38   39          
5/11/2019 	5   8   14   20   22   43          
5/10/2019 	3   8   14   28   35   44          
5/9/2019 	11   13   21   26   33   44          
5/8/2019 	15   24   25   29   40   47          
5/7/2019 	10   17   28   30   34   38          
5/6/2019 	5   9   17   33   40   47          
5/5/2019 	24   28   30   33   34   39          
5/4/2019 	18   22   31   38   43   48          
5/3/2019 	15   19   24   42   45   49          
5/2/2019 	7   25   28   31   38   40          
5/1/2019 	25   31   33   44   48   49          
4/30/2019 	3   19   21   22   24   45          
4/29/2019 	6   12   16   19   23   45          
4/28/2019 	2   16   23   30   38   46          
4/27/2019 	10   11   13   17   21   37          
4/26/2019 	9   11   23   30   32   37          
4/25/2019 	19   27   28   30   35   47          
